transaction_id,transaction_date,user_id,status,total_amount,payment_method_id
202683,2020-09-17 19:27:51 UTC,20209,Completed,200000,5
301049,2020-10-11 11:25:11 UTC,10182,Completed,200000,5
307837,2020-11-02 22:38:11 UTC,10142,Cancelled,200000,5
301188,2020-11-11 22:21:57 UTC,20079,Completed,200000,5
301229,2020-11-21 18:14:49 UTC,10067,Completed,200000,5
307864,2020-12-04 18:48:57 UTC,20074,Cancelled,200000,5
307885,2020-12-30 19:19:27 UTC,20333,Cancelled,200000,5
303167,2021-03-10 11:52:59 UTC,20074,Completed,200000,5
304237,2021-06-22 07:21:52 UTC,20097,Completed,200000,5
305147,2021-07-08 11:32:50 UTC,20241,Completed,200000,5
305220,2021-07-25 18:57:06 UTC,20048,Completed,200000,5
305240,2021-07-29 21:27:24 UTC,20065,Completed,200000,5
308307,2021-08-14 09:49:42 UTC,20011,Cancelled,200000,5
305352,2021-09-12 22:17:35 UTC,10053,Completed,200000,5
305355,2021-09-14 07:09:43 UTC,20540,Completed,200000,5
305380,2021-09-20 20:15:24 UTC,20220,Completed,200000,5
305401,2021-09-28 16:35:39 UTC,10320,Completed,200000,5
308324,2021-09-28 19:01:15 UTC,10203,Cancelled,200000,5
306480,2021-10-01 22:37:56 UTC,20308,Completed,200000,5
306541,2021-10-17 18:46:10 UTC,20034,Completed,200000,5
306542,2021-10-17 19:45:54 UTC,20209,Completed,200000,5
306567,2021-10-24 16:14:04 UTC,20358,Completed,200000,5
306584,2021-10-29 21:35:00 UTC,10030,Completed,200000,5
306598,2021-11-02 17:15:42 UTC,20509,Completed,200000,5
306601,2021-11-03 07:17:21 UTC,20354,Completed,200000,5
306638,2021-11-13 16:12:09 UTC,20205,Completed,200000,5
306648,2021-11-15 19:37:05 UTC,20122,Completed,200000,5
306672,2021-11-21 17:15:43 UTC,20253,Completed,200000,5
306678,2021-11-23 22:35:05 UTC,20251,Completed,200000,5
306692,2021-11-26 14:38:52 UTC,20181,Completed,200000,5
306697,2021-11-27 15:27:11 UTC,10249,Completed,200000,5
306716,2021-12-03 11:53:32 UTC,20282,Completed,200000,5
306749,2021-12-10 14:52:57 UTC,10198,Completed,200000,5
306751,2021-12-11 08:22:54 UTC,10058,Completed,200000,5
306755,2021-12-11 18:08:07 UTC,20398,Completed,200000,5
306758,2021-12-12 14:50:21 UTC,10054,Completed,200000,5
306773,2021-12-16 16:09:18 UTC,10170,Completed,200000,5
306827,2021-12-30 06:38:17 UTC,20332,Completed,200000,5
302011,2020-10-03 12:28:07 UTC,10585,Completed,4200000,5
201587,2020-03-10 18:31:53 UTC,10626,Completed,2760000,5
202228,2020-05-04 14:01:53 UTC,10657,Completed,2760000,5
302368,2020-11-05 09:07:09 UTC,20914,Completed,2760000,5
302535,2020-11-20 06:41:48 UTC,20970,Completed,2760000,5
302714,2020-12-05 21:19:00 UTC,20857,Completed,2760000,5
302913,2020-12-23 09:45:37 UTC,20995,Completed,2760000,5
303581,2021-01-16 10:52:52 UTC,10619,Completed,2760000,5
201140,2020-01-15 14:05:11 UTC,20546,Completed,1320000,5
203743,2020-01-16 15:34:29 UTC,10546,Cancelled,1320000,5
201287,2020-03-28 09:03:33 UTC,20665,Completed,1320000,5
201813,2020-04-02 14:21:11 UTC,10385,Completed,1320000,5
203203,2020-07-19 16:14:20 UTC,20877,Completed,1320000,5
203244,2020-07-24 08:58:43 UTC,20866,Completed,1320000,5
203278,2020-07-28 13:31:39 UTC,10573,Completed,1320000,5
203292,2020-07-29 19:27:11 UTC,20900,Completed,1320000,5
203439,2020-08-19 18:10:07 UTC,20849,Completed,1320000,5
203680,2020-09-22 06:44:30 UTC,20879,Completed,1320000,5
301433,2020-10-04 14:24:52 UTC,10444,Completed,1320000,5
301531,2020-10-18 12:17:20 UTC,20582,Completed,1320000,5
301688,2020-11-15 17:45:24 UTC,10426,Completed,1320000,5
307940,2020-11-19 13:19:44 UTC,20625,Cancelled,1320000,5
307943,2020-11-23 06:09:04 UTC,10514,Cancelled,1320000,5
307950,2020-11-29 09:10:49 UTC,20836,Cancelled,1320000,5
301777,2020-12-01 08:58:20 UTC,20595,Completed,1320000,5
301867,2020-12-13 19:31:36 UTC,20642,Completed,1320000,5
307971,2020-12-18 11:21:50 UTC,20762,Cancelled,1320000,5
301911,2020-12-19 17:41:03 UTC,20702,Completed,1320000,5
301918,2020-12-20 18:43:31 UTC,20673,Completed,1320000,5
301931,2020-12-22 06:16:19 UTC,20591,Completed,1320000,5
307979,2020-12-25 10:00:52 UTC,20573,Cancelled,1320000,5
303319,2021-02-08 14:35:40 UTC,20594,Completed,1320000,5
303320,2021-02-09 07:10:35 UTC,20600,Completed,1320000,5
303348,2021-02-17 06:41:03 UTC,20721,Completed,1320000,5
303361,2021-02-19 22:44:36 UTC,10540,Completed,1320000,5
303378,2021-02-22 21:31:03 UTC,20792,Completed,1320000,5
303433,2021-03-12 21:05:58 UTC,20577,Completed,1320000,5
308200,2021-04-13 15:05:01 UTC,10419,Cancelled,1320000,5
304680,2021-04-15 06:45:13 UTC,20988,Completed,1320000,5
304764,2021-04-30 10:29:49 UTC,10608,Completed,1320000,5
304830,2021-05-12 10:54:59 UTC,20963,Completed,1320000,5
304873,2021-05-19 13:29:17 UTC,20945,Completed,1320000,5
305005,2021-06-09 09:26:51 UTC,20910,Completed,1320000,5
305021,2021-06-12 15:11:36 UTC,20975,Completed,1320000,5
308381,2021-07-24 08:42:51 UTC,20967,Cancelled,1320000,5
305989,2021-08-01 20:54:00 UTC,10657,Completed,1320000,5
306064,2021-08-11 10:11:44 UTC,20935,Completed,1320000,5
306393,2021-09-20 19:58:05 UTC,10601,Completed,1320000,5
306453,2021-09-28 13:40:44 UTC,20936,Completed,1320000,5
307339,2021-10-14 14:55:39 UTC,10639,Completed,1320000,5
307352,2021-10-16 20:22:45 UTC,10607,Completed,1320000,5
307414,2021-10-25 22:46:32 UTC,10571,Completed,1320000,5
307422,2021-10-27 13:15:40 UTC,10630,Completed,1320000,5
307543,2021-11-15 20:17:01 UTC,20866,Completed,1320000,5
307736,2021-12-20 12:12:03 UTC,20859,Completed,1320000,5
307777,2021-12-25 18:17:02 UTC,21000,Completed,1320000,5
308129,2021-01-25 16:03:53 UTC,20909,Cancelled,5320000,5
202209,2020-04-30 17:10:56 UTC,10688,Completed,2440000,5
202273,2020-05-14 18:36:38 UTC,20942,Completed,2440000,5
302027,2020-10-04 13:42:49 UTC,10689,Completed,2440000,5
302097,2020-10-10 17:57:47 UTC,10659,Completed,2440000,5
302581,2020-11-23 12:27:53 UTC,10611,Completed,2440000,5
302974,2020-12-27 13:38:58 UTC,10610,Completed,2440000,5
303930,2021-03-14 19:35:10 UTC,10669,Completed,2440000,5
303964,2021-03-23 06:41:07 UTC,20853,Completed,2440000,5
202473,2020-06-24 09:11:29 UTC,20952,Completed,3560000,5
302855,2020-12-19 13:24:52 UTC,20893,Completed,2120000,5
201678,2020-03-28 12:18:56 UTC,10613,Completed,3240000,5
302466,2020-11-14 10:43:41 UTC,20931,Completed,3240000,5
302539,2020-11-20 15:25:00 UTC,10637,Completed,3240000,5
302823,2020-12-17 07:04:01 UTC,20880,Completed,3240000,5
302679,2020-12-02 19:06:37 UTC,20920,Completed,1736000,5
201103,2020-03-25 15:51:06 UTC,10351,Completed,360000,5
301342,2020-12-16 19:54:41 UTC,10246,Completed,360000,5
301351,2020-12-18 18:57:40 UTC,20306,Completed,360000,5
303125,2021-02-23 08:32:43 UTC,10051,Completed,360000,5
308066,2021-03-01 20:49:32 UTC,10126,Cancelled,360000,5
303184,2021-03-16 10:30:21 UTC,10207,Completed,360000,5
304017,2021-04-04 13:37:44 UTC,10023,Completed,360000,5
304141,2021-05-17 21:35:47 UTC,10239,Completed,360000,5
302072,2020-10-08 06:33:48 UTC,20943,Completed,2920000,5
302266,2020-10-25 15:38:49 UTC,20954,Completed,2920000,5
302830,2020-12-17 13:38:44 UTC,20988,Completed,2920000,5
303570,2021-01-14 06:32:38 UTC,20935,Completed,2920000,5
303814,2021-02-24 22:11:30 UTC,20867,Completed,2920000,5
303861,2021-03-05 11:17:24 UTC,20850,Completed,2920000,5
307888,2020-10-03 16:31:17 UTC,10508,Cancelled,1480000,5
301557,2020-10-22 13:36:59 UTC,20710,Completed,1480000,5
301824,2020-12-08 13:32:15 UTC,10505,Completed,1480000,5
303326,2021-02-10 18:59:56 UTC,20564,Completed,1480000,5
303379,2021-02-23 08:22:04 UTC,20783,Completed,1480000,5
308197,2021-04-09 11:36:09 UTC,20545,Cancelled,1480000,5
301025,2020-10-06 20:02:35 UTC,20303,Completed,40000,5
301332,2020-12-13 22:49:54 UTC,20536,Completed,40000,5
304098,2021-05-02 11:41:26 UTC,20467,Completed,40000,5
304160,2021-05-24 17:17:00 UTC,10236,Completed,40000,5
304200,2021-06-07 17:35:30 UTC,20506,Completed,40000,5
305155,2021-07-10 16:15:18 UTC,20507,Completed,40000,5
305158,2021-07-11 10:15:34 UTC,10031,Completed,40000,5
305180,2021-07-16 09:27:59 UTC,20328,Completed,40000,5
305208,2021-07-21 21:53:35 UTC,20099,Completed,40000,5
305215,2021-07-24 10:27:50 UTC,20310,Completed,40000,5
308300,2021-07-28 16:20:14 UTC,10141,Cancelled,40000,5
308303,2021-08-08 16:28:50 UTC,10256,Cancelled,40000,5
305266,2021-08-10 21:54:39 UTC,20354,Completed,40000,5
308316,2021-09-15 18:39:35 UTC,20312,Cancelled,40000,5
306656,2021-11-16 22:59:50 UTC,10036,Completed,40000,5
306661,2021-11-18 12:28:49 UTC,10041,Completed,40000,5
308463,2021-12-29 07:20:03 UTC,20144,Cancelled,40000,5
202297,2020-05-21 09:34:03 UTC,20963,Completed,4040000,5
201341,2020-01-10 18:50:26 UTC,10664,Completed,2600000,5
202191,2020-04-26 16:33:30 UTC,20964,Completed,2600000,5
202462,2020-06-21 14:33:26 UTC,10603,Completed,2600000,5
202488,2020-06-28 11:55:06 UTC,20894,Completed,2600000,5
203628,2020-09-14 11:14:36 UTC,20859,Completed,2600000,5
302424,2020-11-11 06:42:46 UTC,10625,Completed,2600000,5
302512,2020-11-18 06:21:44 UTC,20915,Completed,2600000,5
308041,2020-12-21 18:23:22 UTC,10642,Cancelled,2600000,5
305977,2021-07-29 22:49:03 UTC,20875,Completed,2600000,5
303651,2021-01-27 07:23:04 UTC,10565,Completed,2536000,5
202307,2020-05-22 21:49:05 UTC,20959,Completed,5160000,5
202085,2020-04-08 16:40:57 UTC,20993,Completed,3720000,5
201438,2020-02-08 18:06:32 UTC,20917,Completed,2280000,5
202284,2020-05-18 07:53:46 UTC,20993,Completed,2280000,5
202301,2020-05-22 09:48:38 UTC,20942,Completed,2280000,5
303839,2021-03-01 09:16:04 UTC,10589,Completed,2280000,5
304837,2021-05-13 20:12:11 UTC,10591,Completed,2280000,5
305880,2021-07-16 16:08:09 UTC,10602,Completed,2280000,5
306093,2021-08-13 19:11:20 UTC,20910,Completed,2280000,5
303751,2021-02-15 06:35:13 UTC,20959,Completed,2152000,5
308561,2021-10-30 10:55:01 UTC,10612,Cancelled,3400000,5
302613,2020-11-27 08:36:12 UTC,10666,Completed,1960000,5
201391,2020-01-25 09:17:39 UTC,10628,Completed,3080000,5
203767,2020-02-06 16:24:21 UTC,20893,Cancelled,2365000,5
202079,2020-04-06 15:32:58 UTC,10629,Completed,2365000,5
302460,2020-11-13 18:43:46 UTC,20962,Completed,3613000,5
303812,2021-02-23 20:52:22 UTC,20975,Completed,3613000,5
302444,2020-11-12 12:32:27 UTC,20883,Completed,3165000,5
203890,2020-08-17 20:32:58 UTC,10582,Cancelled,2915400,5
302435,2020-11-11 16:58:56 UTC,20851,Completed,2915400,5
303811,2021-02-23 17:53:07 UTC,20961,Completed,3645000,5
202281,2020-05-16 22:11:27 UTC,10656,Completed,2205000,5
201738,2020-05-10 13:47:28 UTC,20465,Completed,125000,5
301244,2020-11-24 13:53:54 UTC,10142,Completed,125000,5
301272,2020-11-29 16:51:41 UTC,20019,Completed,125000,5
301301,2020-12-06 07:25:18 UTC,20022,Completed,125000,5
301409,2020-12-30 09:09:24 UTC,20006,Completed,125000,5
308075,2021-03-15 13:55:01 UTC,20521,Cancelled,125000,5
304052,2021-04-14 19:48:32 UTC,20413,Completed,125000,5
304126,2021-05-14 15:54:18 UTC,10287,Completed,125000,5
304221,2021-06-17 08:09:26 UTC,20329,Completed,125000,5
303916,2021-03-11 21:43:08 UTC,20934,Completed,2813000,5
303790,2021-02-21 13:50:24 UTC,10672,Completed,3410000,5
301718,2020-11-22 21:04:17 UTC,20548,Completed,1970000,5
302208,2020-10-20 13:09:49 UTC,10643,Completed,1906000,5
202378,2020-06-05 09:59:03 UTC,20989,Completed,1842000,5
308002,2020-10-26 11:05:46 UTC,20917,Cancelled,1842000,5
302930,2020-12-24 15:54:10 UTC,20847,Completed,3090000,5
303881,2021-03-07 11:48:00 UTC,10574,Completed,3090000,5
201132,2020-01-10 21:29:25 UTC,20715,Completed,1650000,5
202040,2020-06-30 06:08:18 UTC,20709,Completed,1650000,5
301654,2020-11-10 18:32:24 UTC,20638,Completed,1650000,5
307967,2020-12-15 12:51:52 UTC,20798,Cancelled,1650000,5
301055,2020-10-12 06:33:20 UTC,20073,Completed,210000,5
302421,2020-11-10 18:21:49 UTC,10682,Completed,2770000,5
308040,2020-12-20 15:12:11 UTC,20886,Cancelled,2770000,5
302991,2020-12-29 09:44:11 UTC,10640,Completed,2770000,5
303678,2021-02-03 06:09:36 UTC,10646,Completed,2770000,5
201164,2020-01-25 12:56:44 UTC,20726,Completed,1330000,5
201170,2020-02-01 18:02:57 UTC,20662,Completed,1330000,5
201233,2020-03-04 07:13:57 UTC,10471,Completed,1330000,5
201235,2020-03-05 07:58:19 UTC,10402,Completed,1330000,5
201929,2020-05-15 09:04:05 UTC,10380,Completed,1330000,5
201957,2020-05-27 10:42:29 UTC,20794,Completed,1330000,5
301540,2020-10-19 13:25:14 UTC,20699,Completed,1330000,5
301547,2020-10-20 22:23:17 UTC,10530,Completed,1330000,5
301618,2020-11-03 21:18:28 UTC,10381,Completed,1330000,5
301627,2020-11-05 20:50:18 UTC,10448,Completed,1330000,5
301857,2020-12-12 22:01:35 UTC,10560,Completed,1330000,5
301877,2020-12-15 21:29:26 UTC,10438,Completed,1330000,5
301978,2020-12-30 09:13:01 UTC,10388,Completed,1330000,5
303330,2021-02-11 21:52:36 UTC,20596,Completed,1330000,5
303334,2021-02-13 19:48:53 UTC,20779,Completed,1330000,5
303349,2021-02-17 10:41:58 UTC,10430,Completed,1330000,5
303411,2021-03-04 13:27:13 UTC,20743,Completed,1330000,5
303495,2021-03-27 15:06:29 UTC,20749,Completed,1330000,5
308116,2021-03-28 11:26:42 UTC,20712,Cancelled,1330000,5
303807,2021-02-23 16:09:17 UTC,10583,Completed,5330000,5
201411,2020-02-03 09:38:56 UTC,20985,Completed,2450000,5
201572,2020-03-08 14:34:58 UTC,10675,Completed,2450000,5
302017,2020-10-03 18:48:09 UTC,20995,Completed,2450000,5
302184,2020-10-18 14:08:08 UTC,20980,Completed,2450000,5
302520,2020-11-18 15:59:23 UTC,20969,Completed,2450000,5
302607,2020-11-26 14:23:09 UTC,20986,Completed,2450000,5
203243,2020-07-24 08:19:52 UTC,20867,Completed,1010000,5
203318,2020-08-02 17:33:04 UTC,10586,Completed,1010000,5
203498,2020-08-27 06:16:34 UTC,20849,Completed,1010000,5
203504,2020-08-28 06:30:35 UTC,10570,Completed,1010000,5
304620,2021-04-04 20:40:11 UTC,10586,Completed,1010000,5
304694,2021-04-18 21:10:05 UTC,10668,Completed,1010000,5
304777,2021-05-02 13:04:44 UTC,10648,Completed,1010000,5
305786,2021-07-03 11:45:32 UTC,20891,Completed,1010000,5
305869,2021-07-15 06:34:06 UTC,10674,Completed,1010000,5
305991,2021-08-02 14:09:41 UTC,10612,Completed,1010000,5
306198,2021-08-26 06:32:49 UTC,20902,Completed,1010000,5
306323,2021-09-11 14:46:10 UTC,20920,Completed,1010000,5
306325,2021-09-12 06:34:06 UTC,20976,Completed,1010000,5
308569,2021-11-16 21:56:54 UTC,20967,Cancelled,1010000,5
308573,2021-11-22 08:06:26 UTC,20968,Cancelled,1010000,5
307603,2021-11-24 17:58:40 UTC,20969,Completed,1010000,5
307644,2021-12-04 12:08:21 UTC,10659,Completed,1010000,5
302523,2020-11-18 20:42:17 UTC,20944,Completed,3570000,5
302783,2020-12-12 20:16:59 UTC,20922,Completed,3570000,5
302888,2020-12-21 11:09:05 UTC,20881,Completed,3570000,5
303982,2021-03-26 09:54:46 UTC,20842,Completed,3570000,5
203826,2020-06-11 16:05:38 UTC,10588,Cancelled,2130000,5
302009,2020-10-03 07:21:13 UTC,10629,Completed,2130000,5
301810,2020-12-05 22:55:39 UTC,20671,Completed,2130000,5
308051,2020-12-29 10:15:09 UTC,20846,Cancelled,2130000,5
307990,2020-10-12 13:25:09 UTC,10614,Cancelled,2066000,5
202742,2020-07-06 21:48:58 UTC,10394,Completed,690000,5
202780,2020-07-17 21:39:06 UTC,20654,Completed,690000,5
202824,2020-07-28 22:37:57 UTC,10403,Completed,690000,5
202929,2020-08-24 07:40:48 UTC,10455,Completed,690000,5
203001,2020-09-13 20:55:36 UTC,20791,Completed,690000,5
203021,2020-09-18 10:33:32 UTC,20792,Completed,690000,5
304277,2021-04-04 17:31:12 UTC,20625,Completed,690000,5
304313,2021-04-15 22:34:19 UTC,10410,Completed,690000,5
304327,2021-04-20 06:51:50 UTC,20580,Completed,690000,5
304357,2021-04-27 09:18:47 UTC,10520,Completed,690000,5
304388,2021-05-05 07:00:51 UTC,20772,Completed,690000,5
304389,2021-05-05 13:06:20 UTC,20799,Completed,690000,5
304484,2021-05-27 17:07:06 UTC,20763,Completed,690000,5
304491,2021-05-30 08:22:39 UTC,20564,Completed,690000,5
304494,2021-06-01 10:11:31 UTC,10477,Completed,690000,5
308247,2021-06-30 14:33:12 UTC,20730,Cancelled,690000,5
305419,2021-07-02 19:22:32 UTC,10489,Completed,690000,5
305482,2021-07-19 06:27:23 UTC,20806,Completed,690000,5
305490,2021-07-21 06:26:45 UTC,20550,Completed,690000,5
305508,2021-07-25 21:50:33 UTC,10399,Completed,690000,5
305537,2021-08-05 07:04:23 UTC,10420,Completed,690000,5
305543,2021-08-05 19:43:16 UTC,20689,Completed,690000,5
308356,2021-08-23 16:28:40 UTC,20744,Cancelled,690000,5
305620,2021-08-24 17:29:37 UTC,10379,Completed,690000,5
305644,2021-09-01 06:50:16 UTC,10432,Completed,690000,5
305679,2021-09-10 20:15:09 UTC,10420,Completed,690000,5
305699,2021-09-13 17:54:36 UTC,20624,Completed,690000,5
306902,2021-10-15 17:33:09 UTC,20712,Completed,690000,5
306916,2021-10-17 17:35:55 UTC,20654,Completed,690000,5
306923,2021-10-19 06:32:46 UTC,20832,Completed,690000,5
308481,2021-10-19 20:35:57 UTC,20660,Cancelled,690000,5
306974,2021-10-30 09:59:31 UTC,10392,Completed,690000,5
306999,2021-11-06 12:25:38 UTC,20594,Completed,690000,5
307009,2021-11-07 18:47:11 UTC,10449,Completed,690000,5
308501,2021-11-16 17:17:08 UTC,20589,Cancelled,690000,5
308502,2021-11-18 17:43:00 UTC,20575,Cancelled,690000,5
307072,2021-11-19 11:42:26 UTC,10492,Completed,690000,5
307075,2021-11-20 11:50:11 UTC,20793,Completed,690000,5
307094,2021-11-23 18:46:53 UTC,20638,Completed,690000,5
307218,2021-12-23 19:52:38 UTC,20678,Completed,690000,5
307232,2021-12-26 12:25:20 UTC,20753,Completed,690000,5
307250,2021-12-29 22:39:15 UTC,20599,Completed,690000,5
307252,2021-12-30 13:44:19 UTC,20659,Completed,690000,5
307984,2020-10-05 21:14:33 UTC,20949,Cancelled,3250000,5
302209,2020-10-20 15:51:29 UTC,20959,Completed,3250000,5
301596,2020-10-29 20:04:52 UTC,20749,Completed,1810000,5
202355,2020-05-30 09:59:25 UTC,20929,Completed,2930000,5
302232,2020-10-22 10:48:36 UTC,20992,Completed,2930000,5
302261,2020-10-24 21:37:50 UTC,10680,Completed,2930000,5
303850,2021-03-03 22:10:15 UTC,10572,Completed,2930000,5
303752,2021-02-15 07:47:14 UTC,10581,Completed,2866000,5
201115,2020-01-04 06:22:32 UTC,20703,Completed,1490000,5
201923,2020-05-13 13:22:03 UTC,10382,Completed,1490000,5
201953,2020-05-25 22:15:03 UTC,20816,Completed,1490000,5
203804,2020-06-18 14:57:59 UTC,20705,Cancelled,1490000,5
307901,2020-10-17 16:53:16 UTC,20577,Cancelled,1490000,5
301572,2020-10-25 15:45:17 UTC,10481,Completed,1490000,5
301721,2020-11-23 12:52:13 UTC,10440,Completed,1490000,5
301736,2020-11-25 12:50:00 UTC,10422,Completed,1490000,5
301768,2020-11-30 08:01:15 UTC,10469,Completed,1490000,5
301796,2020-12-03 22:13:37 UTC,20646,Completed,1490000,5
301821,2020-12-08 10:00:56 UTC,10495,Completed,1490000,5
301854,2020-12-11 22:18:27 UTC,20683,Completed,1490000,5
301944,2020-12-25 07:33:20 UTC,20617,Completed,1490000,5
301951,2020-12-25 20:06:17 UTC,20732,Completed,1490000,5
308095,2021-01-28 08:22:30 UTC,20692,Cancelled,1490000,5
303354,2021-02-17 23:00:19 UTC,20676,Completed,1490000,5
201749,2020-05-16 17:24:17 UTC,10288,Completed,50000,5
201784,2020-06-15 19:01:44 UTC,20456,Completed,50000,5
202514,2020-07-06 06:26:00 UTC,20430,Completed,50000,5
202536,2020-07-15 11:46:19 UTC,20526,Completed,50000,5
202557,2020-07-23 08:08:44 UTC,20028,Completed,50000,5
202581,2020-08-03 16:32:11 UTC,10042,Completed,50000,5
202593,2020-08-07 17:09:30 UTC,20136,Completed,50000,5
202651,2020-09-02 06:33:39 UTC,20463,Completed,50000,5
202661,2020-09-05 10:50:05 UTC,10180,Completed,50000,5
202692,2020-09-22 15:10:08 UTC,20446,Completed,50000,5
301392,2020-12-27 09:18:09 UTC,10112,Completed,50000,5
303193,2021-03-19 07:29:50 UTC,10260,Completed,50000,5
305140,2021-07-06 12:01:47 UTC,20087,Completed,50000,5
305148,2021-07-08 17:45:38 UTC,20502,Completed,50000,5
305149,2021-07-09 07:26:26 UTC,10018,Completed,50000,5
305150,2021-07-09 12:03:19 UTC,10321,Completed,50000,5
305156,2021-07-10 21:08:28 UTC,20206,Completed,50000,5
308292,2021-07-13 12:41:19 UTC,10348,Cancelled,50000,5
305168,2021-07-13 15:37:00 UTC,20418,Completed,50000,5
305174,2021-07-14 17:13:05 UTC,10242,Completed,50000,5
305177,2021-07-15 16:09:22 UTC,20489,Completed,50000,5
305207,2021-07-21 15:18:11 UTC,20195,Completed,50000,5
305251,2021-08-06 06:26:48 UTC,10310,Completed,50000,5
305257,2021-08-08 18:34:57 UTC,20471,Completed,50000,5
305261,2021-08-09 16:50:56 UTC,10166,Completed,50000,5
305265,2021-08-10 14:56:54 UTC,10251,Completed,50000,5
305267,2021-08-11 12:31:00 UTC,20027,Completed,50000,5
308305,2021-08-11 13:26:05 UTC,20410,Cancelled,50000,5
305272,2021-08-14 13:40:24 UTC,20501,Completed,50000,5
305277,2021-08-15 11:33:53 UTC,20512,Completed,50000,5
305282,2021-08-17 10:49:48 UTC,20065,Completed,50000,5
305302,2021-08-24 15:28:06 UTC,20028,Completed,50000,5
305317,2021-08-29 13:28:02 UTC,10297,Completed,50000,5
305335,2021-09-06 13:49:21 UTC,20344,Completed,50000,5
305341,2021-09-07 12:13:37 UTC,20282,Completed,50000,5
305345,2021-09-09 09:19:41 UTC,20175,Completed,50000,5
305346,2021-09-09 13:45:11 UTC,20521,Completed,50000,5
305350,2021-09-12 19:48:23 UTC,20151,Completed,50000,5
305377,2021-09-20 13:39:02 UTC,10061,Completed,50000,5
305399,2021-09-27 16:42:48 UTC,20196,Completed,50000,5
305402,2021-09-29 10:32:06 UTC,20237,Completed,50000,5
306479,2021-10-01 20:39:45 UTC,20024,Completed,50000,5
306487,2021-10-03 21:52:22 UTC,10234,Completed,50000,5
306499,2021-10-05 20:31:39 UTC,20347,Completed,50000,5
306536,2021-10-16 10:44:30 UTC,10080,Completed,50000,5
306559,2021-10-21 17:23:03 UTC,20132,Completed,50000,5
308428,2021-10-27 16:38:03 UTC,20093,Cancelled,50000,5
306591,2021-10-30 20:24:36 UTC,10023,Completed,50000,5
308434,2021-11-01 15:14:50 UTC,10041,Cancelled,50000,5
306599,2021-11-02 17:31:37 UTC,20443,Completed,50000,5
308435,2021-11-03 10:48:38 UTC,20251,Cancelled,50000,5
306614,2021-11-06 08:45:11 UTC,20424,Completed,50000,5
306616,2021-11-06 14:18:05 UTC,20504,Completed,50000,5
306618,2021-11-07 09:11:01 UTC,10290,Completed,50000,5
306658,2021-11-17 15:44:48 UTC,10001,Completed,50000,5
306673,2021-11-21 17:20:06 UTC,20401,Completed,50000,5
306683,2021-11-24 19:40:10 UTC,20061,Completed,50000,5
306691,2021-11-26 13:01:26 UTC,20226,Completed,50000,5
306693,2021-11-26 21:35:41 UTC,10314,Completed,50000,5
306694,2021-11-26 22:49:21 UTC,10270,Completed,50000,5
308447,2021-11-29 22:46:29 UTC,20401,Cancelled,50000,5
306712,2021-11-30 22:45:16 UTC,20410,Completed,50000,5
306729,2021-12-06 22:55:58 UTC,20222,Completed,50000,5
306760,2021-12-12 19:16:25 UTC,10155,Completed,50000,5
306764,2021-12-14 08:09:44 UTC,10354,Completed,50000,5
306769,2021-12-15 09:32:33 UTC,20393,Completed,50000,5
306794,2021-12-21 19:56:20 UTC,20319,Completed,50000,5
201321,2020-01-06 17:22:07 UTC,20888,Completed,4050000,5
201515,2020-02-25 18:23:24 UTC,10619,Completed,2610000,5
203812,2020-04-18 06:08:24 UTC,10644,Cancelled,2610000,5
202167,2020-04-21 19:05:16 UTC,20906,Completed,2610000,5
302251,2020-10-24 06:38:56 UTC,20879,Completed,2610000,5
302497,2020-11-16 17:57:37 UTC,10687,Completed,2610000,5
202453,2020-06-20 09:25:56 UTC,20968,Completed,2290000,5
302207,2020-10-20 10:05:32 UTC,20995,Completed,2290000,5
302441,2020-11-12 10:15:33 UTC,10597,Completed,2290000,5
302917,2020-12-23 17:28:00 UTC,20890,Completed,2290000,5
303566,2021-01-12 22:07:10 UTC,10655,Completed,2290000,5
303894,2021-03-09 07:18:28 UTC,10573,Completed,2290000,5
202905,2020-08-18 15:40:54 UTC,20829,Completed,850000,5
202975,2020-09-08 18:39:37 UTC,10426,Completed,850000,5
203009,2020-09-15 19:52:19 UTC,20701,Completed,850000,5
304358,2021-04-27 10:29:23 UTC,10488,Completed,850000,5
304382,2021-05-03 17:11:49 UTC,10493,Completed,850000,5
304415,2021-05-11 08:05:54 UTC,20598,Completed,850000,5
304432,2021-05-14 15:53:10 UTC,10382,Completed,850000,5
304480,2021-05-26 13:06:11 UTC,20809,Completed,850000,5
308242,2021-06-16 21:21:30 UTC,10433,Cancelled,850000,5
304570,2021-06-22 17:35:09 UTC,20629,Completed,850000,5
304589,2021-06-26 15:53:17 UTC,20776,Completed,850000,5
305409,2021-07-01 14:00:29 UTC,20559,Completed,850000,5
308331,2021-07-15 22:09:14 UTC,20585,Cancelled,850000,5
305524,2021-08-02 09:10:39 UTC,10534,Completed,850000,5
305584,2021-08-14 09:05:41 UTC,20833,Completed,850000,5
305594,2021-08-16 08:26:25 UTC,20699,Completed,850000,5
308350,2021-08-16 17:13:19 UTC,10432,Cancelled,850000,5
308359,2021-09-02 09:07:51 UTC,20638,Cancelled,850000,5
305671,2021-09-07 22:29:11 UTC,10457,Completed,850000,5
305672,2021-09-08 11:08:32 UTC,10402,Completed,850000,5
305697,2021-09-13 12:46:14 UTC,20735,Completed,850000,5
305712,2021-09-16 21:22:11 UTC,10436,Completed,850000,5
